Report Date:;15/05/2024 13:38:14
Report User Name:;clt-sonde
Report Computer Name:;CLT-THO-SA249-P
Application:;WinSitu.exe
Application Version:;5.7.6.1


Log File Properties
File Name;240515-WS-BourgetB-05-2024_2024-05-15_13-38-05-073.wsl
Create Date;15/05/2024 13:37:05

Device Properties
Device;Level TROLL 400
Site;Bourget
Device Name; 
Serial Number;1028058
Firmware Version;3.09
Hardware Version;6
Device Address;1
Device Comm Cfg;9600,8,Even,1,(Modbus-ASCII)
Used Memory;50
Used Battery;15

Log Configuration
;Log Name;240515-WS-BourgetB-05-2024
;Created By;clt-sonde
;Computer Name;CLT-THO-SA249-P
;Application;WinSitu.exe
;Application Version;5.7.6.1
;Create Date;15/05/2024 10:36:48 Paris, Madrid (heure d’été)
;Log Setup Time Zone;Paris, Madrid (heure d’été)
;Notes Size(bytes);4096
;Overwrite when full;Disabled
;Scheduled Start Time;Manual Start
;Scheduled Stop Time;No Stop Time
;Type;Fast Linear
 ;Interval;Days: 0 hrs: 00 mins: 00 secs: 01



Level Reference Settings At Log Creation
;        Level Measurement Mode;Depth
;              Specific Gravity;0.999


Other Log Settings
;Pressure Offset:;966.732 (mBar)
;Depth of Probe:;-0.00698517 (m)
;Head Pressure:;-0.684326 (mBar)
;Temperature:;20.1221 (C)



Log Notes:
Date and Time;Note
15/05/2024 10:37:02;Used Battery: 15% Used Memory: 53%   User Name: clt-sonde
15/05/2024 10:37:14;Manual Start Command
15/05/2024 13:31:27;Used Battery: 15% Used Memory: 56%   User Name: clt-sonde
15/05/2024 13:31:29;Manual Stop Command


Log Data:
Record Count;10446

Sensors;1

 ,1,1028058,Pressure/Temp 500 PSIA (341.3m/1120ft)

Time Zone: Paris, Madrid (heure d’été)

;;Sensor: Pres(A) 1120ft                  ;
;Elapsed Time;SN#: 1028058                            ;
Date and Time;Seconds     ;Depth (m)                               ;
15/05/2024 11:00:37;    1403.000;                                  -0.013;
15/05/2024 11:00:38;    1404.000;                                  -0.002;
15/05/2024 11:00:39;    1405.000;                                  -0.013;
15/05/2024 11:00:40;    1406.000;                                  -0.023;
15/05/2024 11:00:41;    1407.000;                                   0.012;
15/05/2024 11:00:42;    1408.000;                                   0.001;
15/05/2024 11:00:43;    1409.000;                                  -0.030;
15/05/2024 11:00:44;    1410.000;                                  -0.024;
15/05/2024 11:00:45;    1411.000;                                  -0.013;
15/05/2024 11:00:46;    1412.000;                                   0.004;
15/05/2024 11:00:47;    1413.000;                                  -0.013;
15/05/2024 11:00:48;    1414.000;                                  -0.014;
15/05/2024 11:00:49;    1415.000;                                   0.008;
15/05/2024 11:00:50;    1416.000;                                   0.007;
15/05/2024 11:00:51;    1417.000;                                   0.004;
15/05/2024 11:00:52;    1418.000;                                  -0.007;
15/05/2024 11:00:53;    1419.000;                                  -0.017;
15/05/2024 11:00:54;    1420.000;                                   0.011;
15/05/2024 11:00:55;    1421.000;                                  -0.018;
15/05/2024 11:00:56;    1422.000;                                  -0.007;
15/05/2024 11:00:57;    1423.000;                                  -0.007;
15/05/2024 11:00:58;    1424.000;                                   0.003;
15/05/2024 11:00:59;    1425.000;                                  -0.014;
15/05/2024 11:01:00;    1426.000;                                  -0.022;
15/05/2024 11:01:01;    1427.000;                                  -0.018;
15/05/2024 11:01:02;    1428.000;                                  -0.004;
15/05/2024 11:01:03;    1429.000;                                  -0.036;
15/05/2024 11:01:04;    1430.000;                                  -0.011;
15/05/2024 11:01:05;    1431.000;                                  -0.004;
15/05/2024 11:01:06;    1432.000;                                  -0.018;
15/05/2024 11:01:07;    1433.000;                                   0.013;
15/05/2024 11:01:08;    1434.000;                                  -0.001;
15/05/2024 11:01:09;    1435.000;                                  -0.008;
15/05/2024 11:01:10;    1436.000;                                  -0.029;
15/05/2024 11:01:11;    1437.000;                                  -0.011;
15/05/2024 11:01:12;    1438.000;                                  -0.001;
15/05/2024 11:01:13;    1439.000;                                   0.013;
15/05/2024 11:01:14;    1440.000;                                  -0.008;
15/05/2024 11:01:15;    1441.000;                                  -0.008;
15/05/2024 11:01:16;    1442.000;                                  -0.012;
15/05/2024 11:01:17;    1443.000;                                  -0.012;
15/05/2024 11:01:18;    1444.000;                                  -0.009;
15/05/2024 11:01:19;    1445.000;                                  -0.016;
15/05/2024 11:01:20;    1446.000;                                  -0.012;
15/05/2024 11:01:21;    1447.000;                                  -0.009;
15/05/2024 11:01:22;    1448.000;                                  -0.009;
15/05/2024 11:01:23;    1449.000;                                  -0.002;
15/05/2024 11:01:24;    1450.000;                                  -0.019;
15/05/2024 11:01:25;    1451.000;                                  -0.005;
15/05/2024 11:01:26;    1452.000;                                   0.030;
15/05/2024 11:01:27;    1453.000;                                  -0.002;
15/05/2024 11:01:28;    1454.000;                                  -0.016;
15/05/2024 11:01:29;    1455.000;                                  -0.005;
15/05/2024 11:01:30;    1456.000;                                   0.005;
15/05/2024 11:01:31;    1457.000;                                  -0.030;
15/05/2024 11:01:32;    1458.000;                                  -0.024;
15/05/2024 11:01:33;    1459.000;                                  -0.006;
15/05/2024 11:01:34;    1460.000;                                  -0.013;
15/05/2024 11:01:35;    1461.000;                                  -0.013;
15/05/2024 11:01:36;    1462.000;                                  -0.009;
15/05/2024 11:01:37;    1463.000;                                  -0.006;
15/05/2024 11:01:38;    1464.000;                                  -0.003;
15/05/2024 11:01:39;    1465.000;                                   0.008;
15/05/2024 11:01:40;    1466.000;                                  -0.017;
15/05/2024 11:01:41;    1467.000;                                   0.001;
15/05/2024 11:01:42;    1468.000;                                  -0.003;
15/05/2024 11:01:43;    1469.000;                                  -0.034;
15/05/2024 11:01:44;    1470.000;                                   0.004;
15/05/2024 11:01:45;    1471.000;                                  -0.021;
15/05/2024 11:01:46;    1472.000;                                  -0.010;
15/05/2024 11:01:47;    1473.000;                                  -0.004;
15/05/2024 11:01:48;    1474.000;                                  -0.006;
15/05/2024 11:01:49;    1475.000;                                  -0.010;
15/05/2024 11:01:50;    1476.000;                                   0.011;
15/05/2024 11:01:51;    1477.000;                                   0.022;
15/05/2024 11:01:52;    1478.000;                                  -0.003;
15/05/2024 11:01:53;    1479.000;                                  -0.034;
15/05/2024 11:01:54;    1480.000;                                  -0.002;
15/05/2024 11:01:55;    1481.000;                                   0.012;
15/05/2024 11:01:56;    1482.000;                                   0.009;
15/05/2024 11:01:57;    1483.000;                                   0.002;
15/05/2024 11:01:58;    1484.000;                                  -0.008;
15/05/2024 11:01:59;    1485.000;                                   0.011;
15/05/2024 11:02:00;    1486.000;                                  -0.007;
15/05/2024 11:02:01;    1487.000;                                  -0.006;
15/05/2024 11:02:02;    1488.000;                                   0.001;
15/05/2024 11:02:03;    1489.000;                                   0.009;
15/05/2024 11:02:04;    1490.000;                                   0.010;
15/05/2024 11:02:05;    1491.000;                                   0.017;
15/05/2024 11:02:06;    1492.000;                                  -0.014;
15/05/2024 11:02:07;    1493.000;                                  -0.010;
15/05/2024 11:02:08;    1494.000;                                   0.012;
15/05/2024 11:02:09;    1495.000;                                  -0.012;
15/05/2024 11:02:10;    1496.000;                                   0.010;
15/05/2024 11:02:11;    1497.000;                                  -0.015;
15/05/2024 11:02:12;    1498.000;                                  -0.017;
15/05/2024 11:02:13;    1499.000;                                  -0.006;
15/05/2024 11:02:14;    1500.000;                                   0.002;
15/05/2024 11:02:15;    1501.000;                                  -0.026;
15/05/2024 11:02:16;    1502.000;                                  -0.029;
15/05/2024 11:02:17;    1503.000;                                  -0.021;
15/05/2024 11:02:18;    1504.000;                                  -0.013;
15/05/2024 11:02:19;    1505.000;                                  -0.005;
15/05/2024 11:02:20;    1506.000;                                  -0.008;
15/05/2024 11:02:21;    1507.000;                                  -0.028;
15/05/2024 11:02:22;    1508.000;                                  -0.004;
15/05/2024 11:02:23;    1509.000;                                  -0.031;
15/05/2024 11:02:24;    1510.000;                                   0.002;
15/05/2024 11:02:25;    1511.000;                                   0.002;
15/05/2024 11:02:26;    1512.000;                                   0.003;
15/05/2024 11:02:27;    1513.000;                                  -0.004;
15/05/2024 11:02:28;    1514.000;                                  -0.010;
15/05/2024 11:02:29;    1515.000;                                  -0.013;
15/05/2024 11:02:30;    1516.000;                                   0.009;
15/05/2024 11:02:31;    1517.000;                                  -0.029;
15/05/2024 11:02:32;    1518.000;                                   0.010;
15/05/2024 11:02:33;    1519.000;                                   0.011;
15/05/2024 11:02:34;    1520.000;                                   0.008;
15/05/2024 11:02:35;    1521.000;                                  -0.012;
15/05/2024 11:02:36;    1522.000;                                  -0.016;
